Codigo;Ubicacion;Fecha (AAAA-MM-DD);Hora (HHMM);Precipitacion (mm);Temperatura (oC);Humedad relativa (%);Radiacion (W/m2);Vel. viento (m/s);Dir. viento (o)
AV01;Nava de Arevalo;2015-09-13;0030;0.00;15.67;57.87;0.00;2.60;267.90
AV01;Nava de Arevalo;2015-09-13;0100;0.00;15.04;61.71;0.00;2.21;274.10
AV01;Nava de Arevalo;2015-09-13;0130;0.00;13.99;66.59;0.00;1.39;264.60
AV01;Nava de Arevalo;2015-09-13;0200;0.00;12.26;73.50;0.00;1.32;279.40
AV01;Nava de Arevalo;2015-09-13;0230;0.00;11.68;80.60;0.00;1.13;240.90
AV01;Nava de Arevalo;2015-09-13;0300;0.00;11.58;82.50;0.00;1.24;256.50
AV01;Nava de Arevalo;2015-09-13;0330;0.00;11.76;81.60;0.00;1.05;259.50
AV01;Nava de Arevalo;2015-09-13;0400;0.00;10.98;84.40;0.00;1.01;245.10
AV01;Nava de Arevalo;2015-09-13;0430;0.00;11.78;83.10;0.00;1.63;269.70
AV01;Nava de Arevalo;2015-09-13;0500;0.00;12.41;81.40;0.00;1.53;271.50
AV01;Nava de Arevalo;2015-09-13;0530;0.00;12.05;82.90;0.00;2.21;280.50
AV01;Nava de Arevalo;2015-09-13;0600;0.00;12.09;83.40;0.61;2.10;261.70
AV01;Nava de Arevalo;2015-09-13;0630;0.00;11.71;85.10;14.41;2.44;258.90
AV01;Nava de Arevalo;2015-09-13;0700;0.00;11.91;84.50;47.33;1.66;269.40
AV01;Nava de Arevalo;2015-09-13;0730;0.00;12.40;81.80;102.50;2.10;267.30
AV01;Nava de Arevalo;2015-09-13;0800;0.00;12.53;80.40;97.40;2.50;261.10
AV01;Nava de Arevalo;2015-09-13;0830;0.00;12.93;76.90;154.60;3.48;275.60
AV01;Nava de Arevalo;2015-09-13;0900;0.00;13.67;72.60;248.40;3.64;271.80
AV01;Nava de Arevalo;2015-09-13;0930;0.00;14.62;66.17;437.00;3.69;281.10
AV01;Nava de Arevalo;2015-09-13;1000;0.00;16.07;58.03;668.40;3.16;280.30
AV01;Nava de Arevalo;2015-09-13;1030;0.00;16.30;55.19;503.60;3.05;247.70
AV01;Nava de Arevalo;2015-09-13;1100;0.00;16.52;51.71;408.50;3.02;249.10
AV01;Nava de Arevalo;2015-09-13;1130;0.00;18.52;39.58;543.40;2.49;246.40
AV01;Nava de Arevalo;2015-09-13;1200;0.00;20.35;29.37;515.70;3.54;232.60
AV01;Nava de Arevalo;2015-09-13;1230;0.00;20.68;26.56;383.00;4.57;260.50
AV01;Nava de Arevalo;2015-09-13;1300;0.00;21.27;28.21;441.10;5.21;262.20
AV01;Nava de Arevalo;2015-09-13;1330;0.00;20.85;39.30;389.70;5.28;252.00
AV01;Nava de Arevalo;2015-09-13;1400;0.00;20.78;42.29;462.30;5.80;252.70
AV01;Nava de Arevalo;2015-09-13;1430;0.00;21.81;41.62;557.00;6.07;256.60
AV01;Nava de Arevalo;2015-09-13;1500;0.00;20.56;47.15;268.90;5.70;254.90
AV01;Nava de Arevalo;2015-09-13;1530;0.00;18.40;62.97;450.00;6.23;258.40
AV01;Nava de Arevalo;2015-09-13;1600;0.00;19.68;54.40;307.00;5.47;251.30
AV01;Nava de Arevalo;2015-09-13;1630;0.00;17.10;67.50;195.00;6.12;257.90
